"AGE","SEX","TNM_N_cat","TNM_T_cat","no_metastasis","metastasis","risk_level"
67,"2","N2","T3",0.4031,0.5969,"HIGH"
68,"2","N2","T3",0.4047,0.5953,"HIGH"
69,"2","N2","T3",0.4072,0.5928,"HIGH"
70,"2","N2","T3",0.406,0.594,"HIGH"
71,"2","N2","T3",0.4016,0.5984,"HIGH"
72,"2","N2","T3",0.4008,0.5992,"HIGH"
73,"2","N2","T3",0.3989,0.6011,"HIGH"
74,"2","N2","T3",0.398,0.602,"HIGH"
75,"2","N2","T3",0.3977,0.6023,"HIGH"
76,"2","N2","T3",0.3968,0.6032,"HIGH"
77,"2","N2","T3",0.3983,0.6017,"HIGH"
78,"2","N2","T3",0.3994,0.6006,"HIGH"
79,"2","N2","T3",0.4,0.6,"HIGH"
80,"2","N2","T3",0.3987,0.6013,"HIGH"
81,"2","N2","T3",0.3977,0.6023,"HIGH"
82,"2","N2","T3",0.3974,0.6026,"HIGH"
83,"2","N2","T3",0.3996,0.6004,"HIGH"
84,"2","N2","T3",0.3933,0.6067,"HIGH"
85,"2","N2","T3",0.3877,0.6123,"HIGH"
86,"2","N2","T3",0.3977,0.6023,"HIGH"
87,"2","N2","T3",0.4029,0.5971,"HIGH"
88,"2","N2","T3",0.4111,0.5889,"HIGH"
89,"2","N2","T3",0.3943,0.6057,"HIGH"
90,"2","N2","T3",0.4061,0.5939,"HIGH"
91,"2","N2","T3",0.4061,0.5939,"HIGH"
92,"2","N2","T3",0.4061,0.5939,"HIGH"
93,"2","N2","T3",0.4061,0.5939,"HIGH"
94,"2","N2","T3",0.4061,0.5939,"HIGH"
95,"2","N2","T3",0.4061,0.5939,"HIGH"
96,"2","N2","T3",0.4061,0.5939,"HIGH"
97,"2","N2","T3",0.4061,0.5939,"HIGH"
98,"2","N2","T3",0.4061,0.5939,"HIGH"
99,"2","N2","T3",0.4061,0.5939,"HIGH"
0,"1","N3","T3",0.3168,0.6832,"HIGH"
1,"1","N3","T3",0.3168,0.6832,"HIGH"
2,"1","N3","T3",0.3168,0.6832,"HIGH"
3,"1","N3","T3",0.3168,0.6832,"HIGH"
4,"1","N3","T3",0.3168,0.6832,"HIGH"
5,"1","N3","T3",0.3168,0.6832,"HIGH"
6,"1","N3","T3",0.3168,0.6832,"HIGH"
7,"1","N3","T3",0.3168,0.6832,"HIGH"
8,"1","N3","T3",0.3168,0.6832,"HIGH"
9,"1","N3","T3",0.3168,0.6832,"HIGH"
10,"1","N3","T3",0.3168,0.6832,"HIGH"
11,"1","N3","T3",0.3168,0.6832,"HIGH"
12,"1","N3","T3",0.3168,0.6832,"HIGH"
13,"1","N3","T3",0.3168,0.6832,"HIGH"
14,"1","N3","T3",0.3168,0.6832,"HIGH"
15,"1","N3","T3",0.3168,0.6832,"HIGH"
16,"1","N3","T3",0.3168,0.6832,"HIGH"
17,"1","N3","T3",0.3168,0.6832,"HIGH"
18,"1","N3","T3",0.3168,0.6832,"HIGH"
19,"1","N3","T3",0.3168,0.6832,"HIGH"
20,"1","N3","T3",0.3168,0.6832,"HIGH"
21,"1","N3","T3",0.3168,0.6832,"HIGH"
22,"1","N3","T3",0.3168,0.6832,"HIGH"
23,"1","N3","T3",0.3168,0.6832,"HIGH"
24,"1","N3","T3",0.3168,0.6832,"HIGH"
25,"1","N3","T3",0.3168,0.6832,"HIGH"
26,"1","N3","T3",0.3168,0.6832,"HIGH"
27,"1","N3","T3",0.3168,0.6832,"HIGH"
28,"1","N3","T3",0.3168,0.6832,"HIGH"
29,"1","N3","T3",0.318,0.682,"HIGH"
30,"1","N3","T3",0.318,0.682,"HIGH"
31,"1","N3","T3",0.3156,0.6844,"HIGH"
32,"1","N3","T3",0.3166,0.6834,"HIGH"
33,"1","N3","T3",0.3156,0.6844,"HIGH"
34,"1","N3","T3",0.3161,0.6839,"HIGH"
35,"1","N3","T3",0.3141,0.6859,"HIGH"
36,"1","N3","T3",0.3085,0.6915,"HIGH"
37,"1","N3","T3",0.2997,0.7003,"HIGH"
38,"1","N3","T3",0.2977,0.7023,"HIGH"
39,"1","N3","T3",0.2998,0.7002,"HIGH"
40,"1","N3","T3",0.254,0.746,"HIGH"
41,"1","N3","T3",0.2548,0.7452,"HIGH"
42,"1","N3","T3",0.2726,0.7274,"HIGH"
43,"1","N3","T3",0.2652,0.7348,"HIGH"
44,"1","N3","T3",0.2845,0.7155,"HIGH"
45,"1","N3","T3",0.2999,0.7001,"HIGH"
46,"1","N3","T3",0.3101,0.6899,"HIGH"
47,"1","N3","T3",0.3261,0.6739,"HIGH"
48,"1","N3","T3",0.3105,0.6895,"HIGH"
49,"1","N3","T3",0.316,0.684,"HIGH"
50,"1","N3","T3",0.3073,0.6927,"HIGH"
51,"1","N3","T3",0.3028,0.6972,"HIGH"
52,"1","N3","T3",0.3078,0.6922,"HIGH"
53,"1","N3","T3",0.3056,0.6944,"HIGH"
54,"1","N3","T3",0.3098,0.6902,"HIGH"
55,"1","N3","T3",0.2946,0.7054,"HIGH"
56,"1","N3","T3",0.2868,0.7132,"HIGH"
57,"1","N3","T3",0.2921,0.7079,"HIGH"
58,"1","N3","T3",0.2914,0.7086,"HIGH"
59,"1","N3","T3",0.2917,0.7083,"HIGH"
60,"1","N3","T3",0.2928,0.7072,"HIGH"
61,"1","N3","T3",0.2926,0.7074,"HIGH"
62,"1","N3","T3",0.2924,0.7076,"HIGH"
63,"1","N3","T3",0.2932,0.7068,"HIGH"
64,"1","N3","T3",0.2931,0.7069,"HIGH"
65,"1","N3","T3",0.2951,0.7049,"HIGH"
66,"1","N3","T3",0.2963,0.7037,"HIGH"
67,"1","N3","T3",0.2992,0.7008,"HIGH"
68,"1","N3","T3",0.2934,0.7066,"HIGH"
69,"1","N3","T3",0.2929,0.7071,"HIGH"
70,"1","N3","T3",0.2936,0.7064,"HIGH"
71,"1","N3","T3",0.2949,0.7051,"HIGH"
72,"1","N3","T3",0.2954,0.7046,"HIGH"
73,"1","N3","T3",0.296,0.704,"HIGH"
74,"1","N3","T3",0.2955,0.7045,"HIGH"
75,"1","N3","T3",0.297,0.703,"HIGH"
76,"1","N3","T3",0.2999,0.7001,"HIGH"
77,"1","N3","T3",0.2895,0.7105,"HIGH"
78,"1","N3","T3",0.2902,0.7098,"HIGH"
79,"1","N3","T3",0.2848,0.7152,"HIGH"
80,"1","N3","T3",0.2831,0.7169,"HIGH"
81,"1","N3","T3",0.2808,0.7192,"HIGH"
82,"1","N3","T3",0.2775,0.7225,"HIGH"
83,"1","N3","T3",0.2779,0.7221,"HIGH"
84,"1","N3","T3",0.2855,0.7145,"HIGH"
85,"1","N3","T3",0.2772,0.7228,"HIGH"
86,"1","N3","T3",0.2701,0.7299,"HIGH"
87,"1","N3","T3",0.2851,0.7149,"HIGH"
88,"1","N3","T3",0.2835,0.7165,"HIGH"
89,"1","N3","T3",0.2733,0.7267,"HIGH"
90,"1","N3","T3",0.2918,0.7082,"HIGH"
91,"1","N3","T3",0.2918,0.7082,"HIGH"
92,"1","N3","T3",0.2918,0.7082,"HIGH"
93,"1","N3","T3",0.2918,0.7082,"HIGH"
94,"1","N3","T3",0.2918,0.7082,"HIGH"
95,"1","N3","T3",0.2918,0.7082,"HIGH"
96,"1","N3","T3",0.2918,0.7082,"HIGH"
97,"1","N3","T3",0.2918,0.7082,"HIGH"
98,"1","N3","T3",0.2918,0.7082,"HIGH"
99,"1","N3","T3",0.2918,0.7082,"HIGH"
0,"2","N3","T3",0.4019,0.5981,"HIGH"
1,"2","N3","T3",0.4019,0.5981,"HIGH"
2,"2","N3","T3",0.4019,0.5981,"HIGH"
3,"2","N3","T3",0.4019,0.5981,"HIGH"
4,"2","N3","T3",0.4019,0.5981,"HIGH"
5,"2","N3","T3",0.4019,0.5981,"HIGH"
6,"2","N3","T3",0.4019,0.5981,"HIGH"
7,"2","N3","T3",0.4019,0.5981,"HIGH"
8,"2","N3","T3",0.4019,0.5981,"HIGH"
9,"2","N3","T3",0.4019,0.5981,"HIGH"
10,"2","N3","T3",0.4019,0.5981,"HIGH"
11,"2","N3","T3",0.4019,0.5981,"HIGH"
12,"2","N3","T3",0.4019,0.5981,"HIGH"
13,"2","N3","T3",0.4019,0.5981,"HIGH"
14,"2","N3","T3",0.4019,0.5981,"HIGH"
15,"2","N3","T3",0.4019,0.5981,"HIGH"
16,"2","N3","T3",0.4019,0.5981,"HIGH"
17,"2","N3","T3",0.4019,0.5981,"HIGH"
18,"2","N3","T3",0.4019,0.5981,"HIGH"
19,"2","N3","T3",0.4019,0.5981,"HIGH"
20,"2","N3","T3",0.4019,0.5981,"HIGH"
21,"2","N3","T3",0.4019,0.5981,"HIGH"
22,"2","N3","T3",0.4019,0.5981,"HIGH"
23,"2","N3","T3",0.4019,0.5981,"HIGH"
24,"2","N3","T3",0.4019,0.5981,"HIGH"
25,"2","N3","T3",0.4019,0.5981,"HIGH"
26,"2","N3","T3",0.4019,0.5981,"HIGH"
27,"2","N3","T3",0.4019,0.5981,"HIGH"
28,"2","N3","T3",0.4019,0.5981,"HIGH"
29,"2","N3","T3",0.4027,0.5973,"HIGH"
30,"2","N3","T3",0.4014,0.5986,"HIGH"
31,"2","N3","T3",0.4014,0.5986,"HIGH"
32,"2","N3","T3",0.4014,0.5986,"HIGH"
33,"2","N3","T3",0.4014,0.5986,"HIGH"
34,"2","N3","T3",0.3994,0.6006,"HIGH"
35,"2","N3","T3",0.3743,0.6257,"HIGH"
36,"2","N3","T3",0.3307,0.6693,"HIGH"
37,"2","N3","T3",0.2888,0.7112,"HIGH"
38,"2","N3","T3",0.2855,0.7145,"HIGH"
39,"2","N3","T3",0.2958,0.7042,"HIGH"
40,"2","N3","T3",0.304,0.696,"HIGH"
41,"2","N3","T3",0.3092,0.6908,"HIGH"
42,"2","N3","T3",0.345,0.655,"HIGH"
43,"2","N3","T3",0.363,0.637,"HIGH"
44,"2","N3","T3",0.3512,0.6488,"HIGH"
45,"2","N3","T3",0.3648,0.6352,"HIGH"
46,"2","N3","T3",0.3905,0.6095,"HIGH"
47,"2","N3","T3",0.3783,0.6217,"HIGH"
48,"2","N3","T3",0.399,0.601,"HIGH"
49,"2","N3","T3",0.3726,0.6274,"HIGH"
50,"2","N3","T3",0.3971,0.6029,"HIGH"
51,"2","N3","T3",0.3901,0.6099,"HIGH"
52,"2","N3","T3",0.3706,0.6294,"HIGH"
53,"2","N3","T3",0.3715,0.6285,"HIGH"
54,"2","N3","T3",0.3645,0.6355,"HIGH"
55,"2","N3","T3",0.3628,0.6372,"HIGH"
56,"2","N3","T3",0.3643,0.6357,"HIGH"
57,"2","N3","T3",0.3584,0.6416,"HIGH"
58,"2","N3","T3",0.3592,0.6408,"HIGH"
59,"2","N3","T3",0.3552,0.6448,"HIGH"
60,"2","N3","T3",0.3572,0.6428,"HIGH"
61,"2","N3","T3",0.3567,0.6433,"HIGH"
62,"2","N3","T3",0.3528,0.6472,"HIGH"
63,"2","N3","T3",0.3525,0.6475,"HIGH"
64,"2","N3","T3",0.3572,0.6428,"HIGH"
65,"2","N3","T3",0.3567,0.6433,"HIGH"
66,"2","N3","T3",0.3599,0.6401,"HIGH"
67,"2","N3","T3",0.3624,0.6376,"HIGH"
68,"2","N3","T3",0.353,0.647,"HIGH"
69,"2","N3","T3",0.3555,0.6445,"HIGH"
70,"2","N3","T3",0.3536,0.6464,"HIGH"
71,"2","N3","T3",0.3524,0.6476,"HIGH"
72,"2","N3","T3",0.3518,0.6482,"HIGH"
73,"2","N3","T3",0.3467,0.6533,"HIGH"
74,"2","N3","T3",0.3491,0.6509,"HIGH"
75,"2","N3","T3",0.3456,0.6544,"HIGH"
76,"2","N3","T3",0.3468,0.6532,"HIGH"
77,"2","N3","T3",0.3443,0.6557,"HIGH"
78,"2","N3","T3",0.3476,0.6524,"HIGH"
79,"2","N3","T3",0.3371,0.6629,"HIGH"
80,"2","N3","T3",0.33,0.67,"HIGH"
81,"2","N3","T3",0.3297,0.6703,"HIGH"
82,"2","N3","T3",0.3305,0.6695,"HIGH"
83,"2","N3","T3",0.3257,0.6743,"HIGH"
84,"2","N3","T3",0.3353,0.6647,"HIGH"
85,"2","N3","T3",0.3136,0.6864,"HIGH"
86,"2","N3","T3",0.3006,0.6994,"HIGH"
87,"2","N3","T3",0.2977,0.7023,"HIGH"
88,"2","N3","T3",0.2798,0.7202,"HIGH"
89,"2","N3","T3",0.2856,0.7144,"HIGH"
90,"2","N3","T3",0.3296,0.6704,"HIGH"
91,"2","N3","T3",0.3296,0.6704,"HIGH"
92,"2","N3","T3",0.3296,0.6704,"HIGH"
93,"2","N3","T3",0.3296,0.6704,"HIGH"
94,"2","N3","T3",0.3296,0.6704,"HIGH"
95,"2","N3","T3",0.3296,0.6704,"HIGH"
96,"2","N3","T3",0.3296,0.6704,"HIGH"
97,"2","N3","T3",0.3296,0.6704,"HIGH"
98,"2","N3","T3",0.3296,0.6704,"HIGH"
99,"2","N3","T3",0.3296,0.6704,"HIGH"
0,"1","Other/Unknown","T3",0.1229,0.8771,"HIGH"
1,"1","Other/Unknown","T3",0.1229,0.8771,"HIGH"
2,"1","Other/Unknown","T3",0.1229,0.8771,"HIGH"
3,"1","Other/Unknown","T3",0.1229,0.8771,"HIGH"
4,"1","Other/Unknown","T3",0.1229,0.8771,"HIGH"
5,"1","Other/Unknown","T3",0.1229,0.8771,"HIGH"
6,"1","Other/Unknown","T3",0.1229,0.8771,"HIGH"
7,"1","Other/Unknown","T3",0.1229,0.8771,"HIGH"
8,"1","Other/Unknown","T3",0.1229,0.8771,"HIGH"
9,"1","Other/Unknown","T3",0.1229,0.8771,"HIGH"
10,"1","Other/Unknown","T3",0.1229,0.8771,"HIGH"
11,"1","Other/Unknown","T3",0.1229,0.8771,"HIGH"
12,"1","Other/Unknown","T3",0.1229,0.8771,"HIGH"
13,"1","Other/Unknown","T3",0.1229,0.8771,"HIGH"
14,"1","Other/Unknown","T3",0.1229,0.8771,"HIGH"
15,"1","Other/Unknown","T3",0.1229,0.8771,"HIGH"
16,"1","Other/Unknown","T3",0.1229,0.8771,"HIGH"
17,"1","Other/Unknown","T3",0.1229,0.8771,"HIGH"
18,"1","Other/Unknown","T3",0.1229,0.8771,"HIGH"
19,"1","Other/Unknown","T3",0.1229,0.8771,"HIGH"
20,"1","Other/Unknown","T3",0.1229,0.8771,"HIGH"
21,"1","Other/Unknown","T3",0.1229,0.8771,"HIGH"
22,"1","Other/Unknown","T3",0.1229,0.8771,"HIGH"
23,"1","Other/Unknown","T3",0.1229,0.8771,"HIGH"
24,"1","Other/Unknown","T3",0.1229,0.8771,"HIGH"
25,"1","Other/Unknown","T3",0.1229,0.8771,"HIGH"
26,"1","Other/Unknown","T3",0.1229,0.8771,"HIGH"
27,"1","Other/Unknown","T3",0.1229,0.8771,"HIGH"
28,"1","Other/Unknown","T3",0.1229,0.8771,"HIGH"
29,"1","Other/Unknown","T3",0.1232,0.8768,"HIGH"
30,"1","Other/Unknown","T3",0.1232,0.8768,"HIGH"
31,"1","Other/Unknown","T3",0.1232,0.8768,"HIGH"
32,"1","Other/Unknown","T3",0.1272,0.8728,"HIGH"
33,"1","Other/Unknown","T3",0.1272,0.8728,"HIGH"
34,"1","Other/Unknown","T3",0.1276,0.8724,"HIGH"
35,"1","Other/Unknown","T3",0.1324,0.8676,"HIGH"
36,"1","Other/Unknown","T3",0.1361,0.8639,"HIGH"
37,"1","Other/Unknown","T3",0.1405,0.8595,"HIGH"
38,"1","Other/Unknown","T3",0.1415,0.8585,"HIGH"
39,"1","Other/Unknown","T3",0.1528,0.8472,"HIGH"
40,"1","Other/Unknown","T3",0.1553,0.8447,"HIGH"
41,"1","Other/Unknown","T3",0.161,0.839,"HIGH"
42,"1","Other/Unknown","T3",0.1662,0.8338,"HIGH"
43,"1","Other/Unknown","T3",0.1666,0.8334,"HIGH"
44,"1","Other/Unknown","T3",0.1713,0.8287,"HIGH"
45,"1","Other/Unknown","T3",0.1846,0.8154,"HIGH"
46,"1","Other/Unknown","T3",0.1923,0.8077,"HIGH"
47,"1","Other/Unknown","T3",0.2336,0.7664,"HIGH"
48,"1","Other/Unknown","T3",0.2225,0.7775,"HIGH"
49,"1","Other/Unknown","T3",0.2049,0.7951,"HIGH"
50,"1","Other/Unknown","T3",0.1961,0.8039,"HIGH"
51,"1","Other/Unknown","T3",0.2049,0.7951,"HIGH"
52,"1","Other/Unknown","T3",0.1613,0.8387,"HIGH"
53,"1","Other/Unknown","T3",0.1487,0.8513,"HIGH"
54,"1","Other/Unknown","T3",0.1484,0.8516,"HIGH"
55,"1","Other/Unknown","T3",0.1518,0.8482,"HIGH"
56,"1","Other/Unknown","T3",0.1587,0.8413,"HIGH"
57,"1","Other/Unknown","T3",0.158,0.842,"HIGH"
58,"1","Other/Unknown","T3",0.1553,0.8447,"HIGH"
59,"1","Other/Unknown","T3",0.1666,0.8334,"HIGH"
60,"1","Other/Unknown","T3",0.1657,0.8343,"HIGH"
61,"1","Other/Unknown","T3",0.1726,0.8274,"HIGH"
62,"1","Other/Unknown","T3",0.1699,0.8301,"HIGH"
63,"1","Other/Unknown","T3",0.1839,0.8161,"HIGH"
64,"1","Other/Unknown","T3",0.184,0.816,"HIGH"
65,"1","Other/Unknown","T3",0.1745,0.8255,"HIGH"
66,"1","Other/Unknown","T3",0.1642,0.8358,"HIGH"
67,"1","Other/Unknown","T3",0.1714,0.8286,"HIGH"
68,"1","Other/Unknown","T3",0.1616,0.8384,"HIGH"
69,"1","Other/Unknown","T3",0.1511,0.8489,"HIGH"
70,"1","Other/Unknown","T3",0.1494,0.8506,"HIGH"
71,"1","Other/Unknown","T3",0.1464,0.8536,"HIGH"
72,"1","Other/Unknown","T3",0.1446,0.8554,"HIGH"
73,"1","Other/Unknown","T3",0.1447,0.8553,"HIGH"
74,"1","Other/Unknown","T3",0.155,0.845,"HIGH"
75,"1","Other/Unknown","T3",0.159,0.841,"HIGH"
76,"1","Other/Unknown","T3",0.1564,0.8436,"HIGH"
77,"1","Other/Unknown","T3",0.1442,0.8558,"HIGH"
78,"1","Other/Unknown","T3",0.163,0.837,"HIGH"
79,"1","Other/Unknown","T3",0.1746,0.8254,"HIGH"
80,"1","Other/Unknown","T3",0.1353,0.8647,"HIGH"
81,"1","Other/Unknown","T3",0.1318,0.8682,"HIGH"
82,"1","Other/Unknown","T3",0.1286,0.8714,"HIGH"
83,"1","Other/Unknown","T3",0.1303,0.8697,"HIGH"
84,"1","Other/Unknown","T3",0.1394,0.8606,"HIGH"
85,"1","Other/Unknown","T3",0.1736,0.8264,"HIGH"
86,"1","Other/Unknown","T3",0.1401,0.8599,"HIGH"
87,"1","Other/Unknown","T3",0.1365,0.8635,"HIGH"
88,"1","Other/Unknown","T3",0.1488,0.8512,"HIGH"
89,"1","Other/Unknown","T3",0.2162,0.7838,"HIGH"
90,"1","Other/Unknown","T3",0.1288,0.8712,"HIGH"
91,"1","Other/Unknown","T3",0.1288,0.8712,"HIGH"
92,"1","Other/Unknown","T3",0.1288,0.8712,"HIGH"
93,"1","Other/Unknown","T3",0.1288,0.8712,"HIGH"
94,"1","Other/Unknown","T3",0.1288,0.8712,"HIGH"
95,"1","Other/Unknown","T3",0.1288,0.8712,"HIGH"
96,"1","Other/Unknown","T3",0.1288,0.8712,"HIGH"
97,"1","Other/Unknown","T3",0.1288,0.8712,"HIGH"
98,"1","Other/Unknown","T3",0.1288,0.8712,"HIGH"
99,"1","Other/Unknown","T3",0.1288,0.8712,"HIGH"
0,"2","Other/Unknown","T3",0.2505,0.7495,"HIGH"
1,"2","Other/Unknown","T3",0.2505,0.7495,"HIGH"
2,"2","Other/Unknown","T3",0.2505,0.7495,"HIGH"
3,"2","Other/Unknown","T3",0.2505,0.7495,"HIGH"
4,"2","Other/Unknown","T3",0.2505,0.7495,"HIGH"
5,"2","Other/Unknown","T3",0.2505,0.7495,"HIGH"
6,"2","Other/Unknown","T3",0.2505,0.7495,"HIGH"
7,"2","Other/Unknown","T3",0.2505,0.7495,"HIGH"
8,"2","Other/Unknown","T3",0.2505,0.7495,"HIGH"
9,"2","Other/Unknown","T3",0.2505,0.7495,"HIGH"
10,"2","Other/Unknown","T3",0.2505,0.7495,"HIGH"
11,"2","Other/Unknown","T3",0.2505,0.7495,"HIGH"
12,"2","Other/Unknown","T3",0.2505,0.7495,"HIGH"
13,"2","Other/Unknown","T3",0.2505,0.7495,"HIGH"
14,"2","Other/Unknown","T3",0.2505,0.7495,"HIGH"
15,"2","Other/Unknown","T3",0.2505,0.7495,"HIGH"
16,"2","Other/Unknown","T3",0.2505,0.7495,"HIGH"
17,"2","Other/Unknown","T3",0.2505,0.7495,"HIGH"
18,"2","Other/Unknown","T3",0.2505,0.7495,"HIGH"
19,"2","Other/Unknown","T3",0.2505,0.7495,"HIGH"
20,"2","Other/Unknown","T3",0.2505,0.7495,"HIGH"
21,"2","Other/Unknown","T3",0.2505,0.7495,"HIGH"
22,"2","Other/Unknown","T3",0.2505,0.7495,"HIGH"
23,"2","Other/Unknown","T3",0.2505,0.7495,"HIGH"
24,"2","Other/Unknown","T3",0.2505,0.7495,"HIGH"
25,"2","Other/Unknown","T3",0.2505,0.7495,"HIGH"
26,"2","Other/Unknown","T3",0.2505,0.7495,"HIGH"
27,"2","Other/Unknown","T3",0.2505,0.7495,"HIGH"
28,"2","Other/Unknown","T3",0.2505,0.7495,"HIGH"
29,"2","Other/Unknown","T3",0.2508,0.7492,"HIGH"
30,"2","Other/Unknown","T3",0.2508,0.7492,"HIGH"
31,"2","Other/Unknown","T3",0.2508,0.7492,"HIGH"
32,"2","Other/Unknown","T3",0.2515,0.7485,"HIGH"
33,"2","Other/Unknown","T3",0.2482,0.7518,"HIGH"
34,"2","Other/Unknown","T3",0.2423,0.7577,"HIGH"
35,"2","Other/Unknown","T3",0.2403,0.7597,"HIGH"
36,"2","Other/Unknown","T3",0.2391,0.7609,"HIGH"
37,"2","Other/Unknown","T3",0.2332,0.7668,"HIGH"
38,"2","Other/Unknown","T3",0.2318,0.7682,"HIGH"
39,"2","Other/Unknown","T3",0.2315,0.7685,"HIGH"
40,"2","Other/Unknown","T3",0.2279,0.7721,"HIGH"
41,"2","Other/Unknown","T3",0.2328,0.7672,"HIGH"
42,"2","Other/Unknown","T3",0.2363,0.7637,"HIGH"
43,"2","Other/Unknown","T3",0.2341,0.7659,"HIGH"
44,"2","Other/Unknown","T3",0.2342,0.7658,"HIGH"
45,"2","Other/Unknown","T3",0.2378,0.7622,"HIGH"
46,"2","Other/Unknown","T3",0.1864,0.8136,"HIGH"
47,"2","Other/Unknown","T3",0.1774,0.8226,"HIGH"
48,"2","Other/Unknown","T3",0.1704,0.8296,"HIGH"
49,"2","Other/Unknown","T3",0.1746,0.8254,"HIGH"
50,"2","Other/Unknown","T3",0.1918,0.8082,"HIGH"
51,"2","Other/Unknown","T3",0.2231,0.7769,"HIGH"
52,"2","Other/Unknown","T3",0.2345,0.7655,"HIGH"
53,"2","Other/Unknown","T3",0.2023,0.7977,"HIGH"
54,"2","Other/Unknown","T3",0.2029,0.7971,"HIGH"
55,"2","Other/Unknown","T3",0.207,0.793,"HIGH"
56,"2","Other/Unknown","T3",0.2039,0.7961,"HIGH"
57,"2","Other/Unknown","T3",0.1911,0.8089,"HIGH"
58,"2","Other/Unknown","T3",0.1893,0.8107,"HIGH"
59,"2","Other/Unknown","T3",0.1965,0.8035,"HIGH"
60,"2","Other/Unknown","T3",0.2055,0.7945,"HIGH"
61,"2","Other/Unknown","T3",0.2074,0.7926,"HIGH"
62,"2","Other/Unknown","T3",0.1989,0.8011,"HIGH"
63,"2","Other/Unknown","T3",0.2031,0.7969,"HIGH"
64,"2","Other/Unknown","T3",0.2109,0.7891,"HIGH"
65,"2","Other/Unknown","T3",0.234,0.766,"HIGH"
66,"2","Other/Unknown","T3",0.2193,0.7807,"HIGH"
67,"2","Other/Unknown","T3",0.2263,0.7737,"HIGH"
68,"2","Other/Unknown","T3",0.2353,0.7647,"HIGH"
69,"2","Other/Unknown","T3",0.2095,0.7905,"HIGH"
70,"2","Other/Unknown","T3",0.2015,0.7985,"HIGH"
71,"2","Other/Unknown","T3",0.2113,0.7887,"HIGH"
72,"2","Other/Unknown","T3",0.1964,0.8036,"HIGH"
73,"2","Other/Unknown","T3",0.1887,0.8113,"HIGH"
74,"2","Other/Unknown","T3",0.1989,0.8011,"HIGH"
75,"2","Other/Unknown","T3",0.1884,0.8116,"HIGH"
76,"2","Other/Unknown","T3",0.1996,0.8004,"HIGH"
77,"2","Other/Unknown","T3",0.202,0.798,"HIGH"
78,"2","Other/Unknown","T3",0.1878,0.8122,"HIGH"
79,"2","Other/Unknown","T3",0.2203,0.7797,"HIGH"
80,"2","Other/Unknown","T3",0.2112,0.7888,"HIGH"
81,"2","Other/Unknown","T3",0.2012,0.7988,"HIGH"
82,"2","Other/Unknown","T3",0.1955,0.8045,"HIGH"
83,"2","Other/Unknown","T3",0.2062,0.7938,"HIGH"
84,"2","Other/Unknown","T3",0.1753,0.8247,"HIGH"
85,"2","Other/Unknown","T3",0.1973,0.8027,"HIGH"
86,"2","Other/Unknown","T3",0.166,0.834,"HIGH"
87,"2","Other/Unknown","T3",0.1549,0.8451,"HIGH"
88,"2","Other/Unknown","T3",0.1484,0.8516,"HIGH"
89,"2","Other/Unknown","T3",0.1417,0.8583,"HIGH"
90,"2","Other/Unknown","T3",0.1366,0.8634,"HIGH"
91,"2","Other/Unknown","T3",0.1366,0.8634,"HIGH"
92,"2","Other/Unknown","T3",0.1366,0.8634,"HIGH"
93,"2","Other/Unknown","T3",0.1366,0.8634,"HIGH"
94,"2","Other/Unknown","T3",0.1366,0.8634,"HIGH"
95,"2","Other/Unknown","T3",0.1366,0.8634,"HIGH"
96,"2","Other/Unknown","T3",0.1366,0.8634,"HIGH"
97,"2","Other/Unknown","T3",0.1366,0.8634,"HIGH"
98,"2","Other/Unknown","T3",0.1366,0.8634,"HIGH"
99,"2","Other/Unknown","T3",0.1366,0.8634,"HIGH"
0,"1","N0","T4",0.2821,0.7179,"HIGH"
1,"1","N0","T4",0.2821,0.7179,"HIGH"
2,"1","N0","T4",0.2821,0.7179,"HIGH"
3,"1","N0","T4",0.2821,0.7179,"HIGH"
4,"1","N0","T4",0.2821,0.7179,"HIGH"
5,"1","N0","T4",0.2821,0.7179,"HIGH"
6,"1","N0","T4",0.2821,0.7179,"HIGH"
7,"1","N0","T4",0.2821,0.7179,"HIGH"
8,"1","N0","T4",0.2821,0.7179,"HIGH"
9,"1","N0","T4",0.2821,0.7179,"HIGH"
10,"1","N0","T4",0.2821,0.7179,"HIGH"
11,"1","N0","T4",0.2821,0.7179,"HIGH"
12,"1","N0","T4",0.2821,0.7179,"HIGH"
13,"1","N0","T4",0.2821,0.7179,"HIGH"
14,"1","N0","T4",0.2821,0.7179,"HIGH"
15,"1","N0","T4",0.2821,0.7179,"HIGH"
16,"1","N0","T4",0.2821,0.7179,"HIGH"
17,"1","N0","T4",0.2821,0.7179,"HIGH"
18,"1","N0","T4",0.2821,0.7179,"HIGH"
19,"1","N0","T4",0.2821,0.7179,"HIGH"
20,"1","N0","T4",0.2821,0.7179,"HIGH"
21,"1","N0","T4",0.2821,0.7179,"HIGH"
22,"1","N0","T4",0.2821,0.7179,"HIGH"
23,"1","N0","T4",0.2821,0.7179,"HIGH"
24,"1","N0","T4",0.2821,0.7179,"HIGH"
25,"1","N0","T4",0.2828,0.7172,"HIGH"
26,"1","N0","T4",0.2828,0.7172,"HIGH"
27,"1","N0","T4",0.2895,0.7105,"HIGH"
28,"1","N0","T4",0.2919,0.7081,"HIGH"
29,"1","N0","T4",0.2935,0.7065,"HIGH"
30,"1","N0","T4",0.2881,0.7119,"HIGH"
