"AGE","SEX","TNM_N_cat","TNM_T_cat","rectum_cea_cat","no_metastasis","metastasis","risk_level"
72,"1","N1","T3","Other/Unknown",0.8723,0.1277,"LOW"
73,"1","N1","T3","Other/Unknown",0.8739,0.1261,"LOW"
74,"1","N1","T3","Other/Unknown",0.8768,0.1232,"LOW"
75,"1","N1","T3","Other/Unknown",0.8707,0.1293,"LOW"
76,"1","N1","T3","Other/Unknown",0.8714,0.1286,"LOW"
77,"1","N1","T3","Other/Unknown",0.8779,0.1221,"LOW"
78,"1","N1","T3","Other/Unknown",0.8782,0.1218,"LOW"
79,"1","N1","T3","Other/Unknown",0.8762,0.1238,"LOW"
80,"1","N1","T3","Other/Unknown",0.8778,0.1222,"LOW"
81,"1","N1","T3","Other/Unknown",0.874,0.126,"LOW"
82,"1","N1","T3","Other/Unknown",0.8783,0.1217,"LOW"
83,"1","N1","T3","Other/Unknown",0.8759,0.1241,"LOW"
84,"1","N1","T3","Other/Unknown",0.8778,0.1222,"LOW"
85,"1","N1","T3","Other/Unknown",0.8934,0.1066,"LOW"
86,"1","N1","T3","Other/Unknown",0.8834,0.1166,"LOW"
87,"1","N1","T3","Other/Unknown",0.8821,0.1179,"LOW"
88,"1","N1","T3","Other/Unknown",0.8892,0.1108,"LOW"
89,"1","N1","T3","Other/Unknown",0.8986,0.1014,"LOW"
90,"1","N1","T3","Other/Unknown",0.8804,0.1196,"LOW"
91,"1","N1","T3","Other/Unknown",0.8804,0.1196,"LOW"
92,"1","N1","T3","Other/Unknown",0.8804,0.1196,"LOW"
93,"1","N1","T3","Other/Unknown",0.8804,0.1196,"LOW"
94,"1","N1","T3","Other/Unknown",0.8804,0.1196,"LOW"
95,"1","N1","T3","Other/Unknown",0.8804,0.1196,"LOW"
96,"1","N1","T3","Other/Unknown",0.8804,0.1196,"LOW"
97,"1","N1","T3","Other/Unknown",0.8804,0.1196,"LOW"
98,"1","N1","T3","Other/Unknown",0.8804,0.1196,"LOW"
99,"1","N1","T3","Other/Unknown",0.8804,0.1196,"LOW"
0,"2","N1","T3","Other/Unknown",0.8946,0.1054,"LOW"
1,"2","N1","T3","Other/Unknown",0.8946,0.1054,"LOW"
2,"2","N1","T3","Other/Unknown",0.8946,0.1054,"LOW"
3,"2","N1","T3","Other/Unknown",0.8946,0.1054,"LOW"
4,"2","N1","T3","Other/Unknown",0.8946,0.1054,"LOW"
5,"2","N1","T3","Other/Unknown",0.8946,0.1054,"LOW"
6,"2","N1","T3","Other/Unknown",0.8946,0.1054,"LOW"
7,"2","N1","T3","Other/Unknown",0.8946,0.1054,"LOW"
8,"2","N1","T3","Other/Unknown",0.8946,0.1054,"LOW"
9,"2","N1","T3","Other/Unknown",0.8946,0.1054,"LOW"
10,"2","N1","T3","Other/Unknown",0.8946,0.1054,"LOW"
11,"2","N1","T3","Other/Unknown",0.8946,0.1054,"LOW"
12,"2","N1","T3","Other/Unknown",0.8946,0.1054,"LOW"
13,"2","N1","T3","Other/Unknown",0.8946,0.1054,"LOW"
14,"2","N1","T3","Other/Unknown",0.8946,0.1054,"LOW"
15,"2","N1","T3","Other/Unknown",0.8946,0.1054,"LOW"
16,"2","N1","T3","Other/Unknown",0.8946,0.1054,"LOW"
17,"2","N1","T3","Other/Unknown",0.8946,0.1054,"LOW"
18,"2","N1","T3","Other/Unknown",0.8946,0.1054,"LOW"
19,"2","N1","T3","Other/Unknown",0.8899,0.1101,"LOW"
20,"2","N1","T3","Other/Unknown",0.8809,0.1191,"LOW"
21,"2","N1","T3","Other/Unknown",0.8987,0.1013,"LOW"
22,"2","N1","T3","Other/Unknown",0.8999,0.1001,"LOW"
23,"2","N1","T3","Other/Unknown",0.896,0.104,"LOW"
24,"2","N1","T3","Other/Unknown",0.8946,0.1054,"LOW"
25,"2","N1","T3","Other/Unknown",0.8856,0.1144,"LOW"
26,"2","N1","T3","Other/Unknown",0.8853,0.1147,"LOW"
27,"2","N1","T3","Other/Unknown",0.8798,0.1202,"LOW"
28,"2","N1","T3","Other/Unknown",0.8722,0.1278,"LOW"
29,"2","N1","T3","Other/Unknown",0.8337,0.1663,"LOW"
30,"2","N1","T3","Other/Unknown",0.8421,0.1579,"LOW"
31,"2","N1","T3","Other/Unknown",0.8686,0.1314,"LOW"
32,"2","N1","T3","Other/Unknown",0.8499,0.1501,"LOW"
33,"2","N1","T3","Other/Unknown",0.8493,0.1507,"LOW"
34,"2","N1","T3","Other/Unknown",0.8689,0.1311,"LOW"
35,"2","N1","T3","Other/Unknown",0.8607,0.1393,"LOW"
36,"2","N1","T3","Other/Unknown",0.8653,0.1347,"LOW"
37,"2","N1","T3","Other/Unknown",0.8567,0.1433,"LOW"
38,"2","N1","T3","Other/Unknown",0.8716,0.1284,"LOW"
39,"2","N1","T3","Other/Unknown",0.8497,0.1503,"LOW"
40,"2","N1","T3","Other/Unknown",0.8629,0.1371,"LOW"
41,"2","N1","T3","Other/Unknown",0.8595,0.1405,"LOW"
42,"2","N1","T3","Other/Unknown",0.8656,0.1344,"LOW"
43,"2","N1","T3","Other/Unknown",0.8693,0.1307,"LOW"
44,"2","N1","T3","Other/Unknown",0.866,0.134,"LOW"
45,"2","N1","T3","Other/Unknown",0.8665,0.1335,"LOW"
46,"2","N1","T3","Other/Unknown",0.8624,0.1376,"LOW"
47,"2","N1","T3","Other/Unknown",0.8627,0.1373,"LOW"
48,"2","N1","T3","Other/Unknown",0.8607,0.1393,"LOW"
49,"2","N1","T3","Other/Unknown",0.8648,0.1352,"LOW"
50,"2","N1","T3","Other/Unknown",0.868,0.132,"LOW"
51,"2","N1","T3","Other/Unknown",0.8707,0.1293,"LOW"
52,"2","N1","T3","Other/Unknown",0.8715,0.1285,"LOW"
53,"2","N1","T3","Other/Unknown",0.8682,0.1318,"LOW"
54,"2","N1","T3","Other/Unknown",0.8702,0.1298,"LOW"
55,"2","N1","T3","Other/Unknown",0.8714,0.1286,"LOW"
56,"2","N1","T3","Other/Unknown",0.8713,0.1287,"LOW"
57,"2","N1","T3","Other/Unknown",0.87,0.13,"LOW"
58,"2","N1","T3","Other/Unknown",0.87,0.13,"LOW"
59,"2","N1","T3","Other/Unknown",0.8738,0.1262,"LOW"
60,"2","N1","T3","Other/Unknown",0.8714,0.1286,"LOW"
61,"2","N1","T3","Other/Unknown",0.8722,0.1278,"LOW"
62,"2","N1","T3","Other/Unknown",0.8741,0.1259,"LOW"
63,"2","N1","T3","Other/Unknown",0.8756,0.1244,"LOW"
64,"2","N1","T3","Other/Unknown",0.8731,0.1269,"LOW"
65,"2","N1","T3","Other/Unknown",0.8739,0.1261,"LOW"
66,"2","N1","T3","Other/Unknown",0.8743,0.1257,"LOW"
67,"2","N1","T3","Other/Unknown",0.8761,0.1239,"LOW"
68,"2","N1","T3","Other/Unknown",0.8741,0.1259,"LOW"
69,"2","N1","T3","Other/Unknown",0.87,0.13,"LOW"
70,"2","N1","T3","Other/Unknown",0.8727,0.1273,"LOW"
71,"2","N1","T3","Other/Unknown",0.8727,0.1273,"LOW"
72,"2","N1","T3","Other/Unknown",0.8737,0.1263,"LOW"
73,"2","N1","T3","Other/Unknown",0.8705,0.1295,"LOW"
74,"2","N1","T3","Other/Unknown",0.8814,0.1186,"LOW"
75,"2","N1","T3","Other/Unknown",0.8818,0.1182,"LOW"
76,"2","N1","T3","Other/Unknown",0.8807,0.1193,"LOW"
77,"2","N1","T3","Other/Unknown",0.8804,0.1196,"LOW"
78,"2","N1","T3","Other/Unknown",0.8734,0.1266,"LOW"
79,"2","N1","T3","Other/Unknown",0.8781,0.1219,"LOW"
80,"2","N1","T3","Other/Unknown",0.8788,0.1212,"LOW"
81,"2","N1","T3","Other/Unknown",0.8763,0.1237,"LOW"
82,"2","N1","T3","Other/Unknown",0.8863,0.1137,"LOW"
83,"2","N1","T3","Other/Unknown",0.889,0.111,"LOW"
84,"2","N1","T3","Other/Unknown",0.867,0.133,"LOW"
85,"2","N1","T3","Other/Unknown",0.8829,0.1171,"LOW"
86,"2","N1","T3","Other/Unknown",0.8857,0.1143,"LOW"
87,"2","N1","T3","Other/Unknown",0.8912,0.1088,"LOW"
88,"2","N1","T3","Other/Unknown",0.8954,0.1046,"LOW"
89,"2","N1","T3","Other/Unknown",0.8732,0.1268,"LOW"
90,"2","N1","T3","Other/Unknown",0.873,0.127,"LOW"
91,"2","N1","T3","Other/Unknown",0.873,0.127,"LOW"
92,"2","N1","T3","Other/Unknown",0.873,0.127,"LOW"
93,"2","N1","T3","Other/Unknown",0.873,0.127,"LOW"
94,"2","N1","T3","Other/Unknown",0.873,0.127,"LOW"
95,"2","N1","T3","Other/Unknown",0.873,0.127,"LOW"
96,"2","N1","T3","Other/Unknown",0.873,0.127,"LOW"
97,"2","N1","T3","Other/Unknown",0.873,0.127,"LOW"
98,"2","N1","T3","Other/Unknown",0.873,0.127,"LOW"
99,"2","N1","T3","Other/Unknown",0.873,0.127,"LOW"
0,"1","N2","T3","Other/Unknown",0.8307,0.1693,"LOW"
1,"1","N2","T3","Other/Unknown",0.8307,0.1693,"LOW"
2,"1","N2","T3","Other/Unknown",0.8307,0.1693,"LOW"
3,"1","N2","T3","Other/Unknown",0.8307,0.1693,"LOW"
4,"1","N2","T3","Other/Unknown",0.8307,0.1693,"LOW"
5,"1","N2","T3","Other/Unknown",0.8307,0.1693,"LOW"
6,"1","N2","T3","Other/Unknown",0.8307,0.1693,"LOW"
7,"1","N2","T3","Other/Unknown",0.8307,0.1693,"LOW"
8,"1","N2","T3","Other/Unknown",0.8307,0.1693,"LOW"
9,"1","N2","T3","Other/Unknown",0.8307,0.1693,"LOW"
10,"1","N2","T3","Other/Unknown",0.8307,0.1693,"LOW"
11,"1","N2","T3","Other/Unknown",0.8307,0.1693,"LOW"
12,"1","N2","T3","Other/Unknown",0.8307,0.1693,"LOW"
13,"1","N2","T3","Other/Unknown",0.8307,0.1693,"LOW"
14,"1","N2","T3","Other/Unknown",0.8307,0.1693,"LOW"
15,"1","N2","T3","Other/Unknown",0.8307,0.1693,"LOW"
16,"1","N2","T3","Other/Unknown",0.8307,0.1693,"LOW"
17,"1","N2","T3","Other/Unknown",0.8307,0.1693,"LOW"
18,"1","N2","T3","Other/Unknown",0.8263,0.1737,"LOW"
19,"1","N2","T3","Other/Unknown",0.8208,0.1792,"LOW"
20,"1","N2","T3","Other/Unknown",0.8129,0.1871,"LOW"
21,"1","N2","T3","Other/Unknown",0.8129,0.1871,"LOW"
22,"1","N2","T3","Other/Unknown",0.7956,0.2044,"LOW"
23,"1","N2","T3","Other/Unknown",0.7824,0.2176,"LOW"
24,"1","N2","T3","Other/Unknown",0.7529,0.2471,"LOW"
25,"1","N2","T3","Other/Unknown",0.7097,0.2903,"LOW"
26,"1","N2","T3","Other/Unknown",0.6577,0.3423,"LOW"
27,"1","N2","T3","Other/Unknown",0.7088,0.2912,"LOW"
28,"1","N2","T3","Other/Unknown",0.6896,0.3104,"LOW"
29,"1","N2","T3","Other/Unknown",0.7568,0.2432,"LOW"
30,"1","N2","T3","Other/Unknown",0.7604,0.2396,"LOW"
31,"1","N2","T3","Other/Unknown",0.7473,0.2527,"LOW"
32,"1","N2","T3","Other/Unknown",0.7417,0.2583,"LOW"
33,"1","N2","T3","Other/Unknown",0.7771,0.2229,"LOW"
34,"1","N2","T3","Other/Unknown",0.7675,0.2325,"LOW"
35,"1","N2","T3","Other/Unknown",0.7831,0.2169,"LOW"
36,"1","N2","T3","Other/Unknown",0.7937,0.2063,"LOW"
37,"1","N2","T3","Other/Unknown",0.8044,0.1956,"LOW"
38,"1","N2","T3","Other/Unknown",0.8048,0.1952,"LOW"
39,"1","N2","T3","Other/Unknown",0.7906,0.2094,"LOW"
40,"1","N2","T3","Other/Unknown",0.7979,0.2021,"LOW"
41,"1","N2","T3","Other/Unknown",0.7907,0.2093,"LOW"
42,"1","N2","T3","Other/Unknown",0.7814,0.2186,"LOW"
43,"1","N2","T3","Other/Unknown",0.7901,0.2099,"LOW"
44,"1","N2","T3","Other/Unknown",0.7849,0.2151,"LOW"
45,"1","N2","T3","Other/Unknown",0.7825,0.2175,"LOW"
46,"1","N2","T3","Other/Unknown",0.7775,0.2225,"LOW"
47,"1","N2","T3","Other/Unknown",0.7746,0.2254,"LOW"
48,"1","N2","T3","Other/Unknown",0.7784,0.2216,"LOW"
49,"1","N2","T3","Other/Unknown",0.7742,0.2258,"LOW"
50,"1","N2","T3","Other/Unknown",0.7931,0.2069,"LOW"
51,"1","N2","T3","Other/Unknown",0.789,0.211,"LOW"
52,"1","N2","T3","Other/Unknown",0.7988,0.2012,"LOW"
53,"1","N2","T3","Other/Unknown",0.796,0.204,"LOW"
54,"1","N2","T3","Other/Unknown",0.7968,0.2032,"LOW"
55,"1","N2","T3","Other/Unknown",0.7901,0.2099,"LOW"
56,"1","N2","T3","Other/Unknown",0.7904,0.2096,"LOW"
57,"1","N2","T3","Other/Unknown",0.7863,0.2137,"LOW"
58,"1","N2","T3","Other/Unknown",0.796,0.204,"LOW"
59,"1","N2","T3","Other/Unknown",0.7984,0.2016,"LOW"
60,"1","N2","T3","Other/Unknown",0.7873,0.2127,"LOW"
61,"1","N2","T3","Other/Unknown",0.7962,0.2038,"LOW"
62,"1","N2","T3","Other/Unknown",0.7974,0.2026,"LOW"
63,"1","N2","T3","Other/Unknown",0.7918,0.2082,"LOW"
64,"1","N2","T3","Other/Unknown",0.7939,0.2061,"LOW"
65,"1","N2","T3","Other/Unknown",0.7947,0.2053,"LOW"
66,"1","N2","T3","Other/Unknown",0.7981,0.2019,"LOW"
67,"1","N2","T3","Other/Unknown",0.7985,0.2015,"LOW"
68,"1","N2","T3","Other/Unknown",0.7988,0.2012,"LOW"
69,"1","N2","T3","Other/Unknown",0.802,0.198,"LOW"
70,"1","N2","T3","Other/Unknown",0.7994,0.2006,"LOW"
71,"1","N2","T3","Other/Unknown",0.8072,0.1928,"LOW"
72,"1","N2","T3","Other/Unknown",0.7967,0.2033,"LOW"
73,"1","N2","T3","Other/Unknown",0.7973,0.2027,"LOW"
74,"1","N2","T3","Other/Unknown",0.8076,0.1924,"LOW"
75,"1","N2","T3","Other/Unknown",0.8035,0.1965,"LOW"
76,"1","N2","T3","Other/Unknown",0.7959,0.2041,"LOW"
77,"1","N2","T3","Other/Unknown",0.7979,0.2021,"LOW"
78,"1","N2","T3","Other/Unknown",0.7953,0.2047,"LOW"
79,"1","N2","T3","Other/Unknown",0.79,0.21,"LOW"
80,"1","N2","T3","Other/Unknown",0.7747,0.2253,"LOW"
81,"1","N2","T3","Other/Unknown",0.8,0.2,"LOW"
82,"1","N2","T3","Other/Unknown",0.7897,0.2103,"LOW"
83,"1","N2","T3","Other/Unknown",0.7857,0.2143,"LOW"
84,"1","N2","T3","Other/Unknown",0.8093,0.1907,"LOW"
85,"1","N2","T3","Other/Unknown",0.7927,0.2073,"LOW"
86,"1","N2","T3","Other/Unknown",0.7662,0.2338,"LOW"
87,"1","N2","T3","Other/Unknown",0.7733,0.2267,"LOW"
88,"1","N2","T3","Other/Unknown",0.8114,0.1886,"LOW"
89,"1","N2","T3","Other/Unknown",0.7702,0.2298,"LOW"
90,"1","N2","T3","Other/Unknown",0.7504,0.2496,"LOW"
91,"1","N2","T3","Other/Unknown",0.7504,0.2496,"LOW"
92,"1","N2","T3","Other/Unknown",0.7504,0.2496,"LOW"
93,"1","N2","T3","Other/Unknown",0.7504,0.2496,"LOW"
94,"1","N2","T3","Other/Unknown",0.7504,0.2496,"LOW"
95,"1","N2","T3","Other/Unknown",0.7504,0.2496,"LOW"
96,"1","N2","T3","Other/Unknown",0.7504,0.2496,"LOW"
97,"1","N2","T3","Other/Unknown",0.7504,0.2496,"LOW"
98,"1","N2","T3","Other/Unknown",0.7504,0.2496,"LOW"
99,"1","N2","T3","Other/Unknown",0.7504,0.2496,"LOW"
0,"2","N2","T3","Other/Unknown",0.8798,0.1202,"LOW"
1,"2","N2","T3","Other/Unknown",0.8798,0.1202,"LOW"
2,"2","N2","T3","Other/Unknown",0.8798,0.1202,"LOW"
3,"2","N2","T3","Other/Unknown",0.8798,0.1202,"LOW"
4,"2","N2","T3","Other/Unknown",0.8798,0.1202,"LOW"
5,"2","N2","T3","Other/Unknown",0.8798,0.1202,"LOW"
6,"2","N2","T3","Other/Unknown",0.8798,0.1202,"LOW"
7,"2","N2","T3","Other/Unknown",0.8798,0.1202,"LOW"
8,"2","N2","T3","Other/Unknown",0.8798,0.1202,"LOW"
9,"2","N2","T3","Other/Unknown",0.8798,0.1202,"LOW"
10,"2","N2","T3","Other/Unknown",0.8798,0.1202,"LOW"
11,"2","N2","T3","Other/Unknown",0.8798,0.1202,"LOW"
12,"2","N2","T3","Other/Unknown",0.8798,0.1202,"LOW"
13,"2","N2","T3","Other/Unknown",0.8798,0.1202,"LOW"
14,"2","N2","T3","Other/Unknown",0.8798,0.1202,"LOW"
15,"2","N2","T3","Other/Unknown",0.8798,0.1202,"LOW"
16,"2","N2","T3","Other/Unknown",0.8798,0.1202,"LOW"
17,"2","N2","T3","Other/Unknown",0.8798,0.1202,"LOW"
18,"2","N2","T3","Other/Unknown",0.8789,0.1211,"LOW"
19,"2","N2","T3","Other/Unknown",0.8773,0.1227,"LOW"
20,"2","N2","T3","Other/Unknown",0.877,0.123,"LOW"
21,"2","N2","T3","Other/Unknown",0.8765,0.1235,"LOW"
22,"2","N2","T3","Other/Unknown",0.8731,0.1269,"LOW"
23,"2","N2","T3","Other/Unknown",0.8715,0.1285,"LOW"
24,"2","N2","T3","Other/Unknown",0.8664,0.1336,"LOW"
25,"2","N2","T3","Other/Unknown",0.8558,0.1442,"LOW"
26,"2","N2","T3","Other/Unknown",0.8362,0.1638,"LOW"
27,"2","N2","T3","Other/Unknown",0.8403,0.1597,"LOW"
28,"2","N2","T3","Other/Unknown",0.808,0.192,"LOW"
29,"2","N2","T3","Other/Unknown",0.8455,0.1545,"LOW"
30,"2","N2","T3","Other/Unknown",0.852,0.148,"LOW"
31,"2","N2","T3","Other/Unknown",0.8453,0.1547,"LOW"
32,"2","N2","T3","Other/Unknown",0.8411,0.1589,"LOW"
33,"2","N2","T3","Other/Unknown",0.8425,0.1575,"LOW"
34,"2","N2","T3","Other/Unknown",0.8368,0.1632,"LOW"
35,"2","N2","T3","Other/Unknown",0.834,0.166,"LOW"
36,"2","N2","T3","Other/Unknown",0.8081,0.1919,"LOW"
37,"2","N2","T3","Other/Unknown",0.8157,0.1843,"LOW"
38,"2","N2","T3","Other/Unknown",0.8131,0.1869,"LOW"
39,"2","N2","T3","Other/Unknown",0.8255,0.1745,"LOW"
40,"2","N2","T3","Other/Unknown",0.8076,0.1924,"LOW"
41,"2","N2","T3","Other/Unknown",0.8002,0.1998,"LOW"
42,"2","N2","T3","Other/Unknown",0.7858,0.2142,"LOW"
43,"2","N2","T3","Other/Unknown",0.8184,0.1816,"LOW"
44,"2","N2","T3","Other/Unknown",0.8054,0.1946,"LOW"
45,"2","N2","T3","Other/Unknown",0.8169,0.1831,"LOW"
46,"2","N2","T3","Other/Unknown",0.8127,0.1873,"LOW"
47,"2","N2","T3","Other/Unknown",0.8037,0.1963,"LOW"
48,"2","N2","T3","Other/Unknown",0.8018,0.1982,"LOW"
49,"2","N2","T3","Other/Unknown",0.8038,0.1962,"LOW"
50,"2","N2","T3","Other/Unknown",0.8008,0.1992,"LOW"
51,"2","N2","T3","Other/Unknown",0.803,0.197,"LOW"
52,"2","N2","T3","Other/Unknown",0.8049,0.1951,"LOW"
53,"2","N2","T3","Other/Unknown",0.8123,0.1877,"LOW"
54,"2","N2","T3","Other/Unknown",0.8023,0.1977,"LOW"
55,"2","N2","T3","Other/Unknown",0.7946,0.2054,"LOW"
56,"2","N2","T3","Other/Unknown",0.7941,0.2059,"LOW"
57,"2","N2","T3","Other/Unknown",0.7906,0.2094,"LOW"
58,"2","N2","T3","Other/Unknown",0.8021,0.1979,"LOW"
59,"2","N2","T3","Other/Unknown",0.8101,0.1899,"LOW"
60,"2","N2","T3","Other/Unknown",0.7998,0.2002,"LOW"
61,"2","N2","T3","Other/Unknown",0.7984,0.2016,"LOW"
62,"2","N2","T3","Other/Unknown",0.8003,0.1997,"LOW"
63,"2","N2","T3","Other/Unknown",0.8119,0.1881,"LOW"
64,"2","N2","T3","Other/Unknown",0.7951,0.2049,"LOW"
65,"2","N2","T3","Other/Unknown",0.8061,0.1939,"LOW"
66,"2","N2","T3","Other/Unknown",0.8122,0.1878,"LOW"
67,"2","N2","T3","Other/Unknown",0.7982,0.2018,"LOW"
68,"2","N2","T3","Other/Unknown",0.8096,0.1904,"LOW"
69,"2","N2","T3","Other/Unknown",0.8052,0.1948,"LOW"
70,"2","N2","T3","Other/Unknown",0.8021,0.1979,"LOW"
71,"2","N2","T3","Other/Unknown",0.7981,0.2019,"LOW"
72,"2","N2","T3","Other/Unknown",0.7939,0.2061,"LOW"
73,"2","N2","T3","Other/Unknown",0.8001,0.1999,"LOW"
74,"2","N2","T3","Other/Unknown",0.8068,0.1932,"LOW"
75,"2","N2","T3","Other/Unknown",0.8131,0.1869,"LOW"
76,"2","N2","T3","Other/Unknown",0.8142,0.1858,"LOW"
77,"2","N2","T3","Other/Unknown",0.8091,0.1909,"LOW"
78,"2","N2","T3","Other/Unknown",0.8085,0.1915,"LOW"
79,"2","N2","T3","Other/Unknown",0.8177,0.1823,"LOW"
80,"2","N2","T3","Other/Unknown",0.7852,0.2148,"LOW"
81,"2","N2","T3","Other/Unknown",0.8219,0.1781,"LOW"
82,"2","N2","T3","Other/Unknown",0.8238,0.1762,"LOW"
83,"2","N2","T3","Other/Unknown",0.8031,0.1969,"LOW"
84,"2","N2","T3","Other/Unknown",0.8073,0.1927,"LOW"
85,"2","N2","T3","Other/Unknown",0.8034,0.1966,"LOW"
86,"2","N2","T3","Other/Unknown",0.8196,0.1804,"LOW"
87,"2","N2","T3","Other/Unknown",0.799,0.201,"LOW"
88,"2","N2","T3","Other/Unknown",0.8046,0.1954,"LOW"
89,"2","N2","T3","Other/Unknown",0.8027,0.1973,"LOW"
90,"2","N2","T3","Other/Unknown",0.7401,0.2599,"LOW"
91,"2","N2","T3","Other/Unknown",0.7401,0.2599,"LOW"
92,"2","N2","T3","Other/Unknown",0.7401,0.2599,"LOW"
93,"2","N2","T3","Other/Unknown",0.7401,0.2599,"LOW"
94,"2","N2","T3","Other/Unknown",0.7401,0.2599,"LOW"
95,"2","N2","T3","Other/Unknown",0.7401,0.2599,"LOW"
96,"2","N2","T3","Other/Unknown",0.7401,0.2599,"LOW"
97,"2","N2","T3","Other/Unknown",0.7401,0.2599,"LOW"
98,"2","N2","T3","Other/Unknown",0.7401,0.2599,"LOW"
99,"2","N2","T3","Other/Unknown",0.7401,0.2599,"LOW"
0,"1","Other/Unknown","T3","Other/Unknown",0.7696,0.2304,"LOW"
1,"1","Other/Unknown","T3","Other/Unknown",0.7696,0.2304,"LOW"
2,"1","Other/Unknown","T3","Other/Unknown",0.7689,0.2311,"LOW"
3,"1","Other/Unknown","T3","Other/Unknown",0.7689,0.2311,"LOW"
4,"1","Other/Unknown","T3","Other/Unknown",0.7689,0.2311,"LOW"
5,"1","Other/Unknown","T3","Other/Unknown",0.7689,0.2311,"LOW"
6,"1","Other/Unknown","T3","Other/Unknown",0.7689,0.2311,"LOW"
7,"1","Other/Unknown","T3","Other/Unknown",0.7689,0.2311,"LOW"
8,"1","Other/Unknown","T3","Other/Unknown",0.7689,0.2311,"LOW"
9,"1","Other/Unknown","T3","Other/Unknown",0.7689,0.2311,"LOW"
10,"1","Other/Unknown","T3","Other/Unknown",0.7689,0.2311,"LOW"
11,"1","Other/Unknown","T3","Other/Unknown",0.7689,0.2311,"LOW"
12,"1","Other/Unknown","T3","Other/Unknown",0.7689,0.2311,"LOW"
13,"1","Other/Unknown","T3","Other/Unknown",0.7689,0.2311,"LOW"
14,"1","Other/Unknown","T3","Other/Unknown",0.7689,0.2311,"LOW"
15,"1","Other/Unknown","T3","Other/Unknown",0.7689,0.2311,"LOW"
16,"1","Other/Unknown","T3","Other/Unknown",0.7689,0.2311,"LOW"
17,"1","Other/Unknown","T3","Other/Unknown",0.7689,0.2311,"LOW"
18,"1","Other/Unknown","T3","Other/Unknown",0.7689,0.2311,"LOW"
19,"1","Other/Unknown","T3","Other/Unknown",0.7689,0.2311,"LOW"
20,"1","Other/Unknown","T3","Other/Unknown",0.7689,0.2311,"LOW"
21,"1","Other/Unknown","T3","Other/Unknown",0.7689,0.2311,"LOW"
22,"1","Other/Unknown","T3","Other/Unknown",0.7689,0.2311,"LOW"
23,"1","Other/Unknown","T3","Other/Unknown",0.7688,0.2312,"LOW"
24,"1","Other/Unknown","T3","Other/Unknown",0.764,0.236,"LOW"
25,"1","Other/Unknown","T3","Other/Unknown",0.7575,0.2425,"LOW"
26,"1","Other/Unknown","T3","Other/Unknown",0.7508,0.2492,"LOW"
27,"1","Other/Unknown","T3","Other/Unknown",0.7433,0.2567,"LOW"
28,"1","Other/Unknown","T3","Other/Unknown",0.7315,0.2685,"LOW"
29,"1","Other/Unknown","T3","Other/Unknown",0.7231,0.2769,"LOW"
30,"1","Other/Unknown","T3","Other/Unknown",0.7158,0.2842,"LOW"
31,"1","Other/Unknown","T3","Other/Unknown",0.7066,0.2934,"LOW"
32,"1","Other/Unknown","T3","Other/Unknown",0.695,0.305,"LOW"
33,"1","Other/Unknown","T3","Other/Unknown",0.7466,0.2534,"LOW"
34,"1","Other/Unknown","T3","Other/Unknown",0.7529,0.2471,"LOW"
35,"1","Other/Unknown","T3","Other/Unknown",0.7053,0.2947,"LOW"
36,"1","Other/Unknown","T3","Other/Unknown",0.7448,0.2552,"LOW"
37,"1","Other/Unknown","T3","Other/Unknown",0.7497,0.2503,"LOW"
38,"1","Other/Unknown","T3","Other/Unknown",0.7516,0.2484,"LOW"
39,"1","Other/Unknown","T3","Other/Unknown",0.7529,0.2471,"LOW"
40,"1","Other/Unknown","T3","Other/Unknown",0.7554,0.2446,"LOW"
41,"1","Other/Unknown","T3","Other/Unknown",0.7519,0.2481,"LOW"
42,"1","Other/Unknown","T3","Other/Unknown",0.7464,0.2536,"LOW"
43,"1","Other/Unknown","T3","Other/Unknown",0.7088,0.2912,"LOW"
44,"1","Other/Unknown","T3","Other/Unknown",0.6752,0.3248,"LOW"
45,"1","Other/Unknown","T3","Other/Unknown",0.7288,0.2712,"LOW"
46,"1","Other/Unknown","T3","Other/Unknown",0.7239,0.2761,"LOW"
47,"1","Other/Unknown","T3","Other/Unknown",0.7375,0.2625,"LOW"
48,"1","Other/Unknown","T3","Other/Unknown",0.7339,0.2661,"LOW"
49,"1","Other/Unknown","T3","Other/Unknown",0.7063,0.2937,"LOW"
50,"1","Other/Unknown","T3","Other/Unknown",0.6926,0.3074,"LOW"
51,"1","Other/Unknown","T3","Other/Unknown",0.7011,0.2989,"LOW"
52,"1","Other/Unknown","T3","Other/Unknown",0.712,0.288,"LOW"
53,"1","Other/Unknown","T3","Other/Unknown",0.6854,0.3146,"LOW"
54,"1","Other/Unknown","T3","Other/Unknown",0.6738,0.3262,"LOW"
55,"1","Other/Unknown","T3","Other/Unknown",0.6863,0.3137,"LOW"
56,"1","Other/Unknown","T3","Other/Unknown",0.6961,0.3039,"LOW"
57,"1","Other/Unknown","T3","Other/Unknown",0.7117,0.2883,"LOW"
58,"1","Other/Unknown","T3","Other/Unknown",0.7107,0.2893,"LOW"
59,"1","Other/Unknown","T3","Other/Unknown",0.7112,0.2888,"LOW"
60,"1","Other/Unknown","T3","Other/Unknown",0.7363,0.2637,"LOW"
61,"1","Other/Unknown","T3","Other/Unknown",0.7387,0.2613,"LOW"
62,"1","Other/Unknown","T3","Other/Unknown",0.7146,0.2854,"LOW"
