"AGE","SEX","TNM_N_cat","TNM_T_cat","no_metastasis","metastasis","risk_level"
4,"2","N3","T3",0.2957,0.7043,"HIGH"
5,"2","N3","T3",0.2957,0.7043,"HIGH"
6,"2","N3","T3",0.2957,0.7043,"HIGH"
7,"2","N3","T3",0.2957,0.7043,"HIGH"
8,"2","N3","T3",0.2957,0.7043,"HIGH"
9,"2","N3","T3",0.2957,0.7043,"HIGH"
10,"2","N3","T3",0.2957,0.7043,"HIGH"
11,"2","N3","T3",0.2957,0.7043,"HIGH"
12,"2","N3","T3",0.2957,0.7043,"HIGH"
13,"2","N3","T3",0.2957,0.7043,"HIGH"
14,"2","N3","T3",0.2957,0.7043,"HIGH"
15,"2","N3","T3",0.2957,0.7043,"HIGH"
16,"2","N3","T3",0.2957,0.7043,"HIGH"
17,"2","N3","T3",0.2957,0.7043,"HIGH"
18,"2","N3","T3",0.2957,0.7043,"HIGH"
19,"2","N3","T3",0.2957,0.7043,"HIGH"
20,"2","N3","T3",0.2957,0.7043,"HIGH"
21,"2","N3","T3",0.2957,0.7043,"HIGH"
22,"2","N3","T3",0.2957,0.7043,"HIGH"
23,"2","N3","T3",0.2957,0.7043,"HIGH"
24,"2","N3","T3",0.2957,0.7043,"HIGH"
25,"2","N3","T3",0.2957,0.7043,"HIGH"
26,"2","N3","T3",0.2957,0.7043,"HIGH"
27,"2","N3","T3",0.2957,0.7043,"HIGH"
28,"2","N3","T3",0.2957,0.7043,"HIGH"
29,"2","N3","T3",0.2957,0.7043,"HIGH"
30,"2","N3","T3",0.2957,0.7043,"HIGH"
31,"2","N3","T3",0.2957,0.7043,"HIGH"
32,"2","N3","T3",0.2957,0.7043,"HIGH"
33,"2","N3","T3",0.2957,0.7043,"HIGH"
34,"2","N3","T3",0.2957,0.7043,"HIGH"
35,"2","N3","T3",0.2957,0.7043,"HIGH"
36,"2","N3","T3",0.3169,0.6831,"HIGH"
37,"2","N3","T3",0.3449,0.6551,"HIGH"
38,"2","N3","T3",0.4238,0.5762,"HIGH"
39,"2","N3","T3",0.4687,0.5313,"HIGH"
40,"2","N3","T3",0.4619,0.5381,"HIGH"
41,"2","N3","T3",0.4437,0.5563,"HIGH"
42,"2","N3","T3",0.4397,0.5603,"HIGH"
43,"2","N3","T3",0.6619,0.3381,"LOW"
44,"2","N3","T3",0.6382,0.3618,"LOW"
45,"2","N3","T3",0.4166,0.5834,"HIGH"
46,"2","N3","T3",0.403,0.597,"HIGH"
47,"2","N3","T3",0.5596,0.4404,"LOW"
48,"2","N3","T3",0.692,0.308,"LOW"
49,"2","N3","T3",0.7351,0.2649,"LOW"
50,"2","N3","T3",0.7211,0.2789,"LOW"
51,"2","N3","T3",0.5476,0.4524,"LOW"
52,"2","N3","T3",0.5842,0.4158,"LOW"
53,"2","N3","T3",0.6936,0.3064,"LOW"
54,"2","N3","T3",0.7254,0.2746,"LOW"
55,"2","N3","T3",0.6916,0.3084,"LOW"
56,"2","N3","T3",0.5536,0.4464,"LOW"
57,"2","N3","T3",0.5081,0.4919,"LOW"
58,"2","N3","T3",0.5825,0.4175,"LOW"
59,"2","N3","T3",0.4666,0.5334,"HIGH"
60,"2","N3","T3",0.5475,0.4525,"LOW"
61,"2","N3","T3",0.5157,0.4843,"LOW"
62,"2","N3","T3",0.4819,0.5181,"HIGH"
63,"2","N3","T3",0.4295,0.5705,"HIGH"
64,"2","N3","T3",0.3476,0.6524,"HIGH"
65,"2","N3","T3",0.4549,0.5451,"HIGH"
66,"2","N3","T3",0.5562,0.4438,"LOW"
67,"2","N3","T3",0.4931,0.5069,"HIGH"
68,"2","N3","T3",0.4302,0.5698,"HIGH"
69,"2","N3","T3",0.5272,0.4728,"LOW"
70,"2","N3","T3",0.5192,0.4808,"LOW"
71,"2","N3","T3",0.4865,0.5135,"HIGH"
72,"2","N3","T3",0.4786,0.5214,"HIGH"
73,"2","N3","T3",0.4711,0.5289,"HIGH"
74,"2","N3","T3",0.4669,0.5331,"HIGH"
75,"2","N3","T3",0.4281,0.5719,"HIGH"
76,"2","N3","T3",0.3274,0.6726,"HIGH"
77,"2","N3","T3",0.2887,0.7113,"HIGH"
78,"2","N3","T3",0.2552,0.7448,"HIGH"
79,"2","N3","T3",0.3443,0.6557,"HIGH"
80,"2","N3","T3",0.3981,0.6019,"HIGH"
81,"2","N3","T3",0.4051,0.5949,"HIGH"
82,"2","N3","T3",0.4295,0.5705,"HIGH"
83,"2","N3","T3",0.5473,0.4527,"LOW"
84,"2","N3","T3",0.6588,0.3412,"LOW"
85,"2","N3","T3",0.6318,0.3682,"LOW"
86,"2","N3","T3",0.619,0.381,"LOW"
87,"2","N3","T3",0.5673,0.4327,"LOW"
88,"2","N3","T3",0.4077,0.5923,"HIGH"
89,"2","N3","T3",0.387,0.613,"HIGH"
90,"2","N3","T3",0.6503,0.3497,"LOW"
91,"2","N3","T3",0.6503,0.3497,"LOW"
92,"2","N3","T3",0.6503,0.3497,"LOW"
93,"2","N3","T3",0.6503,0.3497,"LOW"
94,"2","N3","T3",0.6503,0.3497,"LOW"
95,"2","N3","T3",0.6503,0.3497,"LOW"
96,"2","N3","T3",0.6503,0.3497,"LOW"
97,"2","N3","T3",0.6503,0.3497,"LOW"
98,"2","N3","T3",0.6503,0.3497,"LOW"
99,"2","N3","T3",0.6503,0.3497,"LOW"
0,"1","Other/Unknown","T3",0.6879,0.3121,"LOW"
1,"1","Other/Unknown","T3",0.6874,0.3126,"LOW"
2,"1","Other/Unknown","T3",0.6875,0.3125,"LOW"
3,"1","Other/Unknown","T3",0.6875,0.3125,"LOW"
4,"1","Other/Unknown","T3",0.6872,0.3128,"LOW"
5,"1","Other/Unknown","T3",0.6872,0.3128,"LOW"
6,"1","Other/Unknown","T3",0.6872,0.3128,"LOW"
7,"1","Other/Unknown","T3",0.6872,0.3128,"LOW"
8,"1","Other/Unknown","T3",0.6872,0.3128,"LOW"
9,"1","Other/Unknown","T3",0.6872,0.3128,"LOW"
10,"1","Other/Unknown","T3",0.6872,0.3128,"LOW"
11,"1","Other/Unknown","T3",0.6872,0.3128,"LOW"
12,"1","Other/Unknown","T3",0.6872,0.3128,"LOW"
13,"1","Other/Unknown","T3",0.6872,0.3128,"LOW"
14,"1","Other/Unknown","T3",0.6872,0.3128,"LOW"
15,"1","Other/Unknown","T3",0.6872,0.3128,"LOW"
16,"1","Other/Unknown","T3",0.6872,0.3128,"LOW"
17,"1","Other/Unknown","T3",0.6872,0.3128,"LOW"
18,"1","Other/Unknown","T3",0.6872,0.3128,"LOW"
19,"1","Other/Unknown","T3",0.6872,0.3128,"LOW"
20,"1","Other/Unknown","T3",0.6872,0.3128,"LOW"
21,"1","Other/Unknown","T3",0.6872,0.3128,"LOW"
22,"1","Other/Unknown","T3",0.6872,0.3128,"LOW"
23,"1","Other/Unknown","T3",0.6872,0.3128,"LOW"
24,"1","Other/Unknown","T3",0.6892,0.3108,"LOW"
25,"1","Other/Unknown","T3",0.6892,0.3108,"LOW"
26,"1","Other/Unknown","T3",0.6892,0.3108,"LOW"
27,"1","Other/Unknown","T3",0.6892,0.3108,"LOW"
28,"1","Other/Unknown","T3",0.6892,0.3108,"LOW"
29,"1","Other/Unknown","T3",0.6852,0.3148,"LOW"
30,"1","Other/Unknown","T3",0.6852,0.3148,"LOW"
31,"1","Other/Unknown","T3",0.6914,0.3086,"LOW"
32,"1","Other/Unknown","T3",0.6914,0.3086,"LOW"
33,"1","Other/Unknown","T3",0.6923,0.3077,"LOW"
34,"1","Other/Unknown","T3",0.6952,0.3048,"LOW"
35,"1","Other/Unknown","T3",0.6952,0.3048,"LOW"
36,"1","Other/Unknown","T3",0.6956,0.3044,"LOW"
37,"1","Other/Unknown","T3",0.6976,0.3024,"LOW"
38,"1","Other/Unknown","T3",0.6967,0.3033,"LOW"
39,"1","Other/Unknown","T3",0.6977,0.3023,"LOW"
40,"1","Other/Unknown","T3",0.6966,0.3034,"LOW"
41,"1","Other/Unknown","T3",0.6967,0.3033,"LOW"
42,"1","Other/Unknown","T3",0.6967,0.3033,"LOW"
43,"1","Other/Unknown","T3",0.6963,0.3037,"LOW"
44,"1","Other/Unknown","T3",0.6923,0.3077,"LOW"
45,"1","Other/Unknown","T3",0.6587,0.3413,"LOW"
46,"1","Other/Unknown","T3",0.7196,0.2804,"LOW"
47,"1","Other/Unknown","T3",0.7198,0.2802,"LOW"
48,"1","Other/Unknown","T3",0.7719,0.2281,"LOW"
49,"1","Other/Unknown","T3",0.7773,0.2227,"LOW"
50,"1","Other/Unknown","T3",0.7742,0.2258,"LOW"
51,"1","Other/Unknown","T3",0.7728,0.2272,"LOW"
52,"1","Other/Unknown","T3",0.7184,0.2816,"LOW"
53,"1","Other/Unknown","T3",0.7171,0.2829,"LOW"
54,"1","Other/Unknown","T3",0.6772,0.3228,"LOW"
55,"1","Other/Unknown","T3",0.7349,0.2651,"LOW"
56,"1","Other/Unknown","T3",0.7683,0.2317,"LOW"
57,"1","Other/Unknown","T3",0.7629,0.2371,"LOW"
58,"1","Other/Unknown","T3",0.5948,0.4052,"LOW"
59,"1","Other/Unknown","T3",0.6453,0.3547,"LOW"
60,"1","Other/Unknown","T3",0.6488,0.3512,"LOW"
61,"1","Other/Unknown","T3",0.6364,0.3636,"LOW"
62,"1","Other/Unknown","T3",0.6453,0.3547,"LOW"
63,"1","Other/Unknown","T3",0.6928,0.3072,"LOW"
64,"1","Other/Unknown","T3",0.6528,0.3472,"LOW"
65,"1","Other/Unknown","T3",0.6972,0.3028,"LOW"
66,"1","Other/Unknown","T3",0.7419,0.2581,"LOW"
67,"1","Other/Unknown","T3",0.776,0.224,"LOW"
68,"1","Other/Unknown","T3",0.7899,0.2101,"LOW"
69,"1","Other/Unknown","T3",0.7898,0.2102,"LOW"
70,"1","Other/Unknown","T3",0.7404,0.2596,"LOW"
71,"1","Other/Unknown","T3",0.7497,0.2503,"LOW"
72,"1","Other/Unknown","T3",0.7133,0.2867,"LOW"
73,"1","Other/Unknown","T3",0.802,0.198,"LOW"
74,"1","Other/Unknown","T3",0.7985,0.2015,"LOW"
75,"1","Other/Unknown","T3",0.7856,0.2144,"LOW"
76,"1","Other/Unknown","T3",0.7467,0.2533,"LOW"
77,"1","Other/Unknown","T3",0.7659,0.2341,"LOW"
78,"1","Other/Unknown","T3",0.7787,0.2213,"LOW"
79,"1","Other/Unknown","T3",0.7504,0.2496,"LOW"
80,"1","Other/Unknown","T3",0.7618,0.2382,"LOW"
81,"1","Other/Unknown","T3",0.8,0.2,"LOW"
82,"1","Other/Unknown","T3",0.7206,0.2794,"LOW"
83,"1","Other/Unknown","T3",0.739,0.261,"LOW"
84,"1","Other/Unknown","T3",0.7735,0.2265,"LOW"
85,"1","Other/Unknown","T3",0.7562,0.2438,"LOW"
86,"1","Other/Unknown","T3",0.7994,0.2006,"LOW"
87,"1","Other/Unknown","T3",0.8493,0.1507,"LOW"
88,"1","Other/Unknown","T3",0.8498,0.1502,"LOW"
89,"1","Other/Unknown","T3",0.8536,0.1464,"LOW"
90,"1","Other/Unknown","T3",0.8648,0.1352,"LOW"
91,"1","Other/Unknown","T3",0.8648,0.1352,"LOW"
92,"1","Other/Unknown","T3",0.8648,0.1352,"LOW"
93,"1","Other/Unknown","T3",0.8648,0.1352,"LOW"
94,"1","Other/Unknown","T3",0.8648,0.1352,"LOW"
95,"1","Other/Unknown","T3",0.8648,0.1352,"LOW"
96,"1","Other/Unknown","T3",0.8648,0.1352,"LOW"
97,"1","Other/Unknown","T3",0.8648,0.1352,"LOW"
98,"1","Other/Unknown","T3",0.8648,0.1352,"LOW"
99,"1","Other/Unknown","T3",0.8648,0.1352,"LOW"
0,"2","Other/Unknown","T3",0.8165,0.1835,"LOW"
1,"2","Other/Unknown","T3",0.8351,0.1649,"LOW"
2,"2","Other/Unknown","T3",0.8351,0.1649,"LOW"
3,"2","Other/Unknown","T3",0.8351,0.1649,"LOW"
4,"2","Other/Unknown","T3",0.8351,0.1649,"LOW"
5,"2","Other/Unknown","T3",0.8351,0.1649,"LOW"
6,"2","Other/Unknown","T3",0.8351,0.1649,"LOW"
7,"2","Other/Unknown","T3",0.8351,0.1649,"LOW"
8,"2","Other/Unknown","T3",0.8351,0.1649,"LOW"
9,"2","Other/Unknown","T3",0.8351,0.1649,"LOW"
10,"2","Other/Unknown","T3",0.8351,0.1649,"LOW"
11,"2","Other/Unknown","T3",0.8351,0.1649,"LOW"
12,"2","Other/Unknown","T3",0.8351,0.1649,"LOW"
13,"2","Other/Unknown","T3",0.8351,0.1649,"LOW"
14,"2","Other/Unknown","T3",0.8351,0.1649,"LOW"
15,"2","Other/Unknown","T3",0.8351,0.1649,"LOW"
16,"2","Other/Unknown","T3",0.8351,0.1649,"LOW"
17,"2","Other/Unknown","T3",0.8351,0.1649,"LOW"
18,"2","Other/Unknown","T3",0.8351,0.1649,"LOW"
19,"2","Other/Unknown","T3",0.8351,0.1649,"LOW"
20,"2","Other/Unknown","T3",0.8351,0.1649,"LOW"
21,"2","Other/Unknown","T3",0.8351,0.1649,"LOW"
22,"2","Other/Unknown","T3",0.8351,0.1649,"LOW"
23,"2","Other/Unknown","T3",0.8351,0.1649,"LOW"
24,"2","Other/Unknown","T3",0.8365,0.1635,"LOW"
25,"2","Other/Unknown","T3",0.8365,0.1635,"LOW"
26,"2","Other/Unknown","T3",0.8365,0.1635,"LOW"
27,"2","Other/Unknown","T3",0.8295,0.1705,"LOW"
28,"2","Other/Unknown","T3",0.8259,0.1741,"LOW"
29,"2","Other/Unknown","T3",0.8297,0.1703,"LOW"
30,"2","Other/Unknown","T3",0.8292,0.1708,"LOW"
31,"2","Other/Unknown","T3",0.8241,0.1759,"LOW"
32,"2","Other/Unknown","T3",0.8241,0.1759,"LOW"
33,"2","Other/Unknown","T3",0.8264,0.1736,"LOW"
34,"2","Other/Unknown","T3",0.8406,0.1594,"LOW"
35,"2","Other/Unknown","T3",0.8456,0.1544,"LOW"
36,"2","Other/Unknown","T3",0.8461,0.1539,"LOW"
37,"2","Other/Unknown","T3",0.8455,0.1545,"LOW"
38,"2","Other/Unknown","T3",0.8461,0.1539,"LOW"
39,"2","Other/Unknown","T3",0.8461,0.1539,"LOW"
40,"2","Other/Unknown","T3",0.8456,0.1544,"LOW"
41,"2","Other/Unknown","T3",0.846,0.154,"LOW"
42,"2","Other/Unknown","T3",0.8462,0.1538,"LOW"
43,"2","Other/Unknown","T3",0.8455,0.1545,"LOW"
44,"2","Other/Unknown","T3",0.8435,0.1565,"LOW"
45,"2","Other/Unknown","T3",0.8003,0.1997,"LOW"
46,"2","Other/Unknown","T3",0.716,0.284,"LOW"
47,"2","Other/Unknown","T3",0.7223,0.2777,"LOW"
48,"2","Other/Unknown","T3",0.7566,0.2434,"LOW"
49,"2","Other/Unknown","T3",0.8341,0.1659,"LOW"
50,"2","Other/Unknown","T3",0.8497,0.1503,"LOW"
51,"2","Other/Unknown","T3",0.8518,0.1482,"LOW"
52,"2","Other/Unknown","T3",0.8472,0.1528,"LOW"
53,"2","Other/Unknown","T3",0.8485,0.1515,"LOW"
54,"2","Other/Unknown","T3",0.8104,0.1896,"LOW"
55,"2","Other/Unknown","T3",0.8306,0.1694,"LOW"
56,"2","Other/Unknown","T3",0.8195,0.1805,"LOW"
57,"2","Other/Unknown","T3",0.7601,0.2399,"LOW"
58,"2","Other/Unknown","T3",0.7491,0.2509,"LOW"
59,"2","Other/Unknown","T3",0.7457,0.2543,"LOW"
60,"2","Other/Unknown","T3",0.6774,0.3226,"LOW"
61,"2","Other/Unknown","T3",0.6643,0.3357,"LOW"
62,"2","Other/Unknown","T3",0.7395,0.2605,"LOW"
63,"2","Other/Unknown","T3",0.7341,0.2659,"LOW"
64,"2","Other/Unknown","T3",0.6502,0.3498,"LOW"
65,"2","Other/Unknown","T3",0.7318,0.2682,"LOW"
66,"2","Other/Unknown","T3",0.7413,0.2587,"LOW"
67,"2","Other/Unknown","T3",0.7509,0.2491,"LOW"
68,"2","Other/Unknown","T3",0.7706,0.2294,"LOW"
69,"2","Other/Unknown","T3",0.7693,0.2307,"LOW"
70,"2","Other/Unknown","T3",0.6672,0.3328,"LOW"
71,"2","Other/Unknown","T3",0.7185,0.2815,"LOW"
72,"2","Other/Unknown","T3",0.7082,0.2918,"LOW"
73,"2","Other/Unknown","T3",0.7231,0.2769,"LOW"
74,"2","Other/Unknown","T3",0.7227,0.2773,"LOW"
75,"2","Other/Unknown","T3",0.8153,0.1847,"LOW"
76,"2","Other/Unknown","T3",0.7441,0.2559,"LOW"
77,"2","Other/Unknown","T3",0.7583,0.2417,"LOW"
78,"2","Other/Unknown","T3",0.7925,0.2075,"LOW"
79,"2","Other/Unknown","T3",0.7606,0.2394,"LOW"
80,"2","Other/Unknown","T3",0.7731,0.2269,"LOW"
81,"2","Other/Unknown","T3",0.7977,0.2023,"LOW"
82,"2","Other/Unknown","T3",0.7295,0.2705,"LOW"
83,"2","Other/Unknown","T3",0.7857,0.2143,"LOW"
84,"2","Other/Unknown","T3",0.7204,0.2796,"LOW"
85,"2","Other/Unknown","T3",0.7933,0.2067,"LOW"
86,"2","Other/Unknown","T3",0.8076,0.1924,"LOW"
87,"2","Other/Unknown","T3",0.8133,0.1867,"LOW"
88,"2","Other/Unknown","T3",0.7258,0.2742,"LOW"
89,"2","Other/Unknown","T3",0.7836,0.2164,"LOW"
90,"2","Other/Unknown","T3",0.7672,0.2328,"LOW"
91,"2","Other/Unknown","T3",0.7672,0.2328,"LOW"
92,"2","Other/Unknown","T3",0.7672,0.2328,"LOW"
93,"2","Other/Unknown","T3",0.7672,0.2328,"LOW"
94,"2","Other/Unknown","T3",0.7672,0.2328,"LOW"
95,"2","Other/Unknown","T3",0.7672,0.2328,"LOW"
96,"2","Other/Unknown","T3",0.7672,0.2328,"LOW"
97,"2","Other/Unknown","T3",0.7672,0.2328,"LOW"
98,"2","Other/Unknown","T3",0.7672,0.2328,"LOW"
99,"2","Other/Unknown","T3",0.7672,0.2328,"LOW"
0,"1","N0","T4",0.8275,0.1725,"LOW"
1,"1","N0","T4",0.8275,0.1725,"LOW"
2,"1","N0","T4",0.8275,0.1725,"LOW"
3,"1","N0","T4",0.8275,0.1725,"LOW"
4,"1","N0","T4",0.8275,0.1725,"LOW"
5,"1","N0","T4",0.8275,0.1725,"LOW"
6,"1","N0","T4",0.8275,0.1725,"LOW"
7,"1","N0","T4",0.8275,0.1725,"LOW"
8,"1","N0","T4",0.8275,0.1725,"LOW"
9,"1","N0","T4",0.8275,0.1725,"LOW"
10,"1","N0","T4",0.8275,0.1725,"LOW"
11,"1","N0","T4",0.8275,0.1725,"LOW"
12,"1","N0","T4",0.8275,0.1725,"LOW"
13,"1","N0","T4",0.8275,0.1725,"LOW"
14,"1","N0","T4",0.8275,0.1725,"LOW"
15,"1","N0","T4",0.8275,0.1725,"LOW"
16,"1","N0","T4",0.8275,0.1725,"LOW"
17,"1","N0","T4",0.8275,0.1725,"LOW"
18,"1","N0","T4",0.8275,0.1725,"LOW"
19,"1","N0","T4",0.8275,0.1725,"LOW"
20,"1","N0","T4",0.8275,0.1725,"LOW"
21,"1","N0","T4",0.8275,0.1725,"LOW"
22,"1","N0","T4",0.8275,0.1725,"LOW"
23,"1","N0","T4",0.8261,0.1739,"LOW"
24,"1","N0","T4",0.8261,0.1739,"LOW"
25,"1","N0","T4",0.8278,0.1722,"LOW"
26,"1","N0","T4",0.8278,0.1722,"LOW"
27,"1","N0","T4",0.8366,0.1634,"LOW"
28,"1","N0","T4",0.8366,0.1634,"LOW"
29,"1","N0","T4",0.8362,0.1638,"LOW"
30,"1","N0","T4",0.8362,0.1638,"LOW"
31,"1","N0","T4",0.8362,0.1638,"LOW"
32,"1","N0","T4",0.8251,0.1749,"LOW"
33,"1","N0","T4",0.8113,0.1887,"LOW"
34,"1","N0","T4",0.7652,0.2348,"LOW"
35,"1","N0","T4",0.7849,0.2151,"LOW"
36,"1","N0","T4",0.7919,0.2081,"LOW"
37,"1","N0","T4",0.8169,0.1831,"LOW"
38,"1","N0","T4",0.8166,0.1834,"LOW"
39,"1","N0","T4",0.8166,0.1834,"LOW"
40,"1","N0","T4",0.7559,0.2441,"LOW"
41,"1","N0","T4",0.8013,0.1987,"LOW"
42,"1","N0","T4",0.7928,0.2072,"LOW"
43,"1","N0","T4",0.7532,0.2468,"LOW"
44,"1","N0","T4",0.8546,0.1454,"LOW"
45,"1","N0","T4",0.8567,0.1433,"LOW"
46,"1","N0","T4",0.8627,0.1373,"LOW"
47,"1","N0","T4",0.8631,0.1369,"LOW"
48,"1","N0","T4",0.7819,0.2181,"LOW"
49,"1","N0","T4",0.8277,0.1723,"LOW"
50,"1","N0","T4",0.8383,0.1617,"LOW"
51,"1","N0","T4",0.8472,0.1528,"LOW"
52,"1","N0","T4",0.8427,0.1573,"LOW"
53,"1","N0","T4",0.8377,0.1623,"LOW"
54,"1","N0","T4",0.8424,0.1576,"LOW"
55,"1","N0","T4",0.8373,0.1627,"LOW"
56,"1","N0","T4",0.8348,0.1652,"LOW"
57,"1","N0","T4",0.8371,0.1629,"LOW"
58,"1","N0","T4",0.8332,0.1668,"LOW"
59,"1","N0","T4",0.8345,0.1655,"LOW"
60,"1","N0","T4",0.8462,0.1538,"LOW"
61,"1","N0","T4",0.845,0.155,"LOW"
62,"1","N0","T4",0.8418,0.1582,"LOW"
63,"1","N0","T4",0.8467,0.1533,"LOW"
64,"1","N0","T4",0.8499,0.1501,"LOW"
65,"1","N0","T4",0.8487,0.1513,"LOW"
66,"1","N0","T4",0.8444,0.1556,"LOW"
67,"1","N0","T4",0.8467,0.1533,"LOW"
68,"1","N0","T4",0.8429,0.1571,"LOW"
69,"1","N0","T4",0.8432,0.1568,"LOW"
70,"1","N0","T4",0.8432,0.1568,"LOW"
71,"1","N0","T4",0.8495,0.1505,"LOW"
72,"1","N0","T4",0.8539,0.1461,"LOW"
73,"1","N0","T4",0.8497,0.1503,"LOW"
74,"1","N0","T4",0.8565,0.1435,"LOW"
75,"1","N0","T4",0.8614,0.1386,"LOW"
76,"1","N0","T4",0.8519,0.1481,"LOW"
77,"1","N0","T4",0.8488,0.1512,"LOW"
78,"1","N0","T4",0.8496,0.1504,"LOW"
79,"1","N0","T4",0.8487,0.1513,"LOW"
80,"1","N0","T4",0.8478,0.1522,"LOW"
81,"1","N0","T4",0.8523,0.1477,"LOW"
82,"1","N0","T4",0.8481,0.1519,"LOW"
83,"1","N0","T4",0.8543,0.1457,"LOW"
84,"1","N0","T4",0.8519,0.1481,"LOW"
85,"1","N0","T4",0.8556,0.1444,"LOW"
86,"1","N0","T4",0.8608,0.1392,"LOW"
87,"1","N0","T4",0.8599,0.1401,"LOW"
88,"1","N0","T4",0.8617,0.1383,"LOW"
89,"1","N0","T4",0.8503,0.1497,"LOW"
90,"1","N0","T4",0.8532,0.1468,"LOW"
91,"1","N0","T4",0.8532,0.1468,"LOW"
92,"1","N0","T4",0.8532,0.1468,"LOW"
93,"1","N0","T4",0.8532,0.1468,"LOW"
94,"1","N0","T4",0.8532,0.1468,"LOW"
95,"1","N0","T4",0.8532,0.1468,"LOW"
96,"1","N0","T4",0.8532,0.1468,"LOW"
97,"1","N0","T4",0.8532,0.1468,"LOW"
98,"1","N0","T4",0.8532,0.1468,"LOW"
99,"1","N0","T4",0.8532,0.1468,"LOW"
0,"2","N0","T4",0.7565,0.2435,"LOW"
1,"2","N0","T4",0.7565,0.2435,"LOW"
2,"2","N0","T4",0.7565,0.2435,"LOW"
3,"2","N0","T4",0.7565,0.2435,"LOW"
4,"2","N0","T4",0.7565,0.2435,"LOW"
5,"2","N0","T4",0.7565,0.2435,"LOW"
6,"2","N0","T4",0.7565,0.2435,"LOW"
7,"2","N0","T4",0.7565,0.2435,"LOW"
8,"2","N0","T4",0.7565,0.2435,"LOW"
9,"2","N0","T4",0.7565,0.2435,"LOW"
10,"2","N0","T4",0.7565,0.2435,"LOW"
11,"2","N0","T4",0.7565,0.2435,"LOW"
12,"2","N0","T4",0.7565,0.2435,"LOW"
13,"2","N0","T4",0.7565,0.2435,"LOW"
14,"2","N0","T4",0.7565,0.2435,"LOW"
15,"2","N0","T4",0.7565,0.2435,"LOW"
16,"2","N0","T4",0.7565,0.2435,"LOW"
17,"2","N0","T4",0.7565,0.2435,"LOW"
18,"2","N0","T4",0.7565,0.2435,"LOW"
19,"2","N0","T4",0.7565,0.2435,"LOW"
20,"2","N0","T4",0.7565,0.2435,"LOW"
21,"2","N0","T4",0.7565,0.2435,"LOW"
22,"2","N0","T4",0.7565,0.2435,"LOW"
23,"2","N0","T4",0.7581,0.2419,"LOW"
24,"2","N0","T4",0.7581,0.2419,"LOW"
25,"2","N0","T4",0.7597,0.2403,"LOW"
26,"2","N0","T4",0.7613,0.2387,"LOW"
27,"2","N0","T4",0.7718,0.2282,"LOW"
28,"2","N0","T4",0.7794,0.2206,"LOW"
29,"2","N0","T4",0.7812,0.2188,"LOW"
30,"2","N0","T4",0.7812,0.2188,"LOW"
31,"2","N0","T4",0.7812,0.2188,"LOW"
32,"2","N0","T4",0.7258,0.2742,"LOW"
33,"2","N0","T4",0.7138,0.2862,"LOW"
34,"2","N0","T4",0.7118,0.2882,"LOW"
35,"2","N0","T4",0.7913,0.2087,"LOW"
36,"2","N0","T4",0.8255,0.1745,"LOW"
37,"2","N0","T4",0.8319,0.1681,"LOW"
38,"2","N0","T4",0.8343,0.1657,"LOW"
39,"2","N0","T4",0.8341,0.1659,"LOW"
40,"2","N0","T4",0.8064,0.1936,"LOW"
41,"2","N0","T4",0.8239,0.1761,"LOW"
42,"2","N0","T4",0.8311,0.1689,"LOW"
43,"2","N0","T4",0.8224,0.1776,"LOW"
44,"2","N0","T4",0.8183,0.1817,"LOW"
45,"2","N0","T4",0.8383,0.1617,"LOW"
46,"2","N0","T4",0.8401,0.1599,"LOW"
47,"2","N0","T4",0.8398,0.1602,"LOW"
48,"2","N0","T4",0.7972,0.2028,"LOW"
49,"2","N0","T4",0.807,0.193,"LOW"
50,"2","N0","T4",0.7965,0.2035,"LOW"
51,"2","N0","T4",0.8019,0.1981,"LOW"
52,"2","N0","T4",0.8117,0.1883,"LOW"
53,"2","N0","T4",0.8134,0.1866,"LOW"
54,"2","N0","T4",0.7793,0.2207,"LOW"
55,"2","N0","T4",0.7822,0.2178,"LOW"
56,"2","N0","T4",0.7769,0.2231,"LOW"
57,"2","N0","T4",0.7804,0.2196,"LOW"
58,"2","N0","T4",0.7955,0.2045,"LOW"
59,"2","N0","T4",0.8083,0.1917,"LOW"
60,"2","N0","T4",0.815,0.185,"LOW"
61,"2","N0","T4",0.8101,0.1899,"LOW"
62,"2","N0","T4",0.787,0.213,"LOW"
63,"2","N0","T4",0.7911,0.2089,"LOW"
64,"2","N0","T4",0.803,0.197,"LOW"
65,"2","N0","T4",0.8093,0.1907,"LOW"
66,"2","N0","T4",0.8109,0.1891,"LOW"
67,"2","N0","T4",0.8094,0.1906,"LOW"
68,"2","N0","T4",0.8135,0.1865,"LOW"
69,"2","N0","T4",0.8307,0.1693,"LOW"
70,"2","N0","T4",0.8251,0.1749,"LOW"
71,"2","N0","T4",0.828,0.172,"LOW"
72,"2","N0","T4",0.837,0.163,"LOW"
73,"2","N0","T4",0.8254,0.1746,"LOW"
74,"2","N0","T4",0.8217,0.1783,"LOW"
75,"2","N0","T4",0.8363,0.1637,"LOW"
76,"2","N0","T4",0.8368,0.1632,"LOW"
77,"2","N0","T4",0.8358,0.1642,"LOW"
78,"2","N0","T4",0.8344,0.1656,"LOW"
79,"2","N0","T4",0.8353,0.1647,"LOW"
80,"2","N0","T4",0.8376,0.1624,"LOW"
81,"2","N0","T4",0.8323,0.1677,"LOW"
